tl,tm,tr,ml,mm,mr,bl,bm,br,n_x,n_o,n_blank,threats_x,threats_o,blocked_x,blocked_o,class
0,0,0,2,2,1,0,0,0,2,2,2,0,0,1,0,0
1,1,1,2,2,1,1,1,2,2,2,0,0,0,2,2,2
0,1,0,1,1,1,2,2,2,2,2,2,1,0,0,2,4
2,1,1,1,2,2,2,1,1,2,2,0,0,0,2,2,2
1,1,2,0,0,2,1,1,2,2,2,2,0,1,1,1,4
1,1,1,1,2,1,2,0,2,2,2,1,1,0,2,1,3
0,0,2,0,0,1,0,0,2,2,1,2,0,0,1,0,0
0,0,1,0,2,0,0,2,0,2,1,2,1,0,0,0,1
1,1,2,1,2,1,1,2,1,2,2,0,0,0,2,2,2
2,0,0,1,1,0,1,2,0,2,2,2,0,0,1,0,3
2,0,1,1,2,1,2,0,2,2,2,2,1,0,2,2,4
1,2,1,1,1,2,2,1,1,2,2,0,0,0,2,2,2
0,0,0,0,0,2,1,0,2,2,1,2,1,0,0,0,1
2,2,1,1,1,2,2,1,1,2,2,0,0,0,2,2,2
2,1,1,1,2,2,2,1,1,2,2,0,0,0,2,2,2
2,2,0,2,1,2,1,0,1,2,2,1,0,1,2,2,3
2,1,2,2,0,0,1,2,1,2,2,2,0,0,2,1,0
2,1,2,1,0,0,2,1,0,2,2,2,1,1,2,0,1
2,0,0,1,0,2,0,0,0,2,2,2,0,0,0,0,0
1,1,0,2,1,2,2,0,2,2,2,2,2,2,2,1,1
2,1,2,1,1,2,1,2,1,2,2,0,0,0,2,2,2
2,2,0,2,0,1,0,1,1,2,2,2,2,2,0,0,1
1,0,0,0,2,0,1,2,2,2,2,2,1,1,2,0,1
2,1,0,0,0,0,0,0,2,2,1,2,1,0,0,0,1
1,0,2,2,1,0,1,2,2,2,2,2,1,0,1,2,1
2,1,0,0,1,1,2,0,0,2,2,2,1,0,0,0,3
0,2,0,2,0,1,0,0,2,2,2,2,0,0,0,1,0
0,0,2,1,1,0,2,2,0,2,2,2,1,1,1,0,1
1,0,0,1,0,2,0,2,2,2,2,2,2,1,0,0,1
2,1,1,1,2,2,1,1,2,2,2,0,0,0,2,2,4
0,1,2,1,1,0,2,0,0,2,2,2,1,0,1,0,3
0,1,0,2,2,1,1,2,1,2,2,2,0,0,1,1,4
1,1,1,1,1,2,2,1,0,2,2,1,1,0,2,1,3
0,1,2,2,2,2,0,1,0,2,2,2,1,1,1,1,4
1,2,2,1,1,1,0,2,2,2,2,1,1,1,2,1,3
0,2,1,1,1,2,1,0,1,2,2,2,1,1,0,2,4
1,2,1,1,1,2,2,1,2,2,2,0,0,0,2,2,2
0,2,0,0,2,0,0,2,1,2,2,2,0,0,0,1,4
0,1,0,0,0,1,2,0,2,2,2,2,1,0,0,0,1
1,0,2,2,2,2,0,1,1,2,2,2,1,1,1,1,4
1,1,1,2,2,1,0,0,1,2,2,2,1,0,1,2,4
1,0,0,2,2,0,0,1,2,2,2,2,1,0,1,0,1
0,0,0,1,1,2,0,2,0,2,2,2,0,0,0,1,0
1,2,0,2,1,0,1,1,1,2,2,2,1,0,0,2,4
2,1,1,1,2,0,0,2,2,2,2,2,1,0,1,1,4
0,2,1,0,1,2,1,0,2,2,2,2,0,0,1,0,3
1,1,2,1,2,1,1,2,1,2,2,0,0,0,2,2,2
0,2,0,2,0,0,1,2,1,2,2,2,1,0,0,1,1
2,0,1,0,2,2,1,2,1,2,2,2,2,0,1,2,1
2,1,1,1,1,1,2,2,0,2,2,1,1,0,2,1,3
2,1,1,0,2,0,1,2,2,2,2,2,0,0,2,2,4
1,1,2,2,1,1,1,2,1,2,2,0,0,0,2,2,2
2,2,1,2,1,2,1,0,1,2,2,1,0,1,2,2,3
2,1,1,2,2,1,0,2,1,2,2,1,1,0,2,1,3
1,2,2,2,1,1,1,1,2,2,2,0,0,0,2,2,2
2,1,2,2,1,1,1,2,1,2,2,0,0,0,2,2,2
0,2,0,1,0,2,2,1,0,2,2,2,0,0,0,0,0
2,2,0,0,0,0,1,1,0,2,2,2,1,1,0,0,1
0,2,1,0,2,1,1,2,2,2,2,2,1,0,1,2,4
0,1,1,1,2,1,1,1,0,2,2,2,0,0,2,0,0
0,0,0,0,2,2,0,0,1,2,1,2,1,0,0,0,1
0,2,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0
0,0,2,1,0,2,1,0,2,2,2,2,0,1,0,0,4
1,2,1,1,2,1,2,1,2,2,2,0,0,0,2,2,2
1,2,2,2,1,1,1,1,2,2,2,0,0,0,2,2,2
2,1,1,2,1,1,2,1,2,2,2,0,0,0,2,2,4
1,1,2,2,2,1,1,2,0,2,2,1,0,0,2,2,0
1,2,2,0,1,0,0,2,1,2,2,2,0,0,2,0,3
0,2,0,1,0,0,2,1,2,2,2,2,0,0,1,0,0
1,2,1,1,1,2,2,1,2,2,2,0,0,0,2,2,2
1,2,1,1,1,1,1,0,2,2,2,1,1,0,2,2,3
0,1,0,0,2,0,0,2,0,2,1,2,0,0,1,0,0
2,2,0,0,2,1,1,0,2,2,2,2,1,0,1,1,4
0,2,1,2,1,2,1,0,2,2,2,1,0,0,2,2,3
2,1,2,2,1,1,1,2,1,2,2,0,0,0,2,2,2
2,2,2,0,1,2,0,0,1,2,2,2,0,0,1,2,4
1,1,1,0,2,2,2,2,0,2,2,1,1,0,2,1,3
0,2,0,1,2,2,0,1,0,2,2,2,0,0,2,0,0
1,1,1,1,1,1,2,0,2,2,2,1,1,0,2,2,3
2,0,0,1,2,0,0,1,2,2,2,2,0,0,0,0,4
1,2,2,0,0,0,0,1,0,2,2,2,0,0,1,0,0
1,2,1,1,2,1,1,1,2,2,2,0,0,0,2,2,2
1,2,2,2,1,1,1,1,2,2,2,0,0,0,2,2,2
0,0,0,1,0,0,2,1,1,2,2,2,0,0,1,0,0
2,2,1,1,1,2,2,1,1,2,2,0,0,0,2,2,2
0,0,0,1,2,1,2,2,2,2,2,2,2,0,1,1,4
1,2,0,2,2,1,0,1,0,2,2,2,0,0,2,0,0
1,2,0,1,1,0,2,2,1,2,2,2,0,0,1,2,4
1,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,4
0,2,0,1,0,0,0,0,2,2,1,2,0,0,0,0,0
0,1,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0
1,2,1,1,2,2,2,1,1,2,2,0,0,0,2,2,2
1,0,2,2,0,0,0,1,0,2,2,2,0,0,0,0,0
1,0,2,1,1,1,2,2,1,2,2,1,0,0,2,2,3
1,1,1,2,2,0,1,1,1,2,2,1,1,1,2,1,3
2,2,2,2,1,0,1,0,0,2,2,2,0,0,1,2,4
2,1,0,1,0,2,2,0,0,2,2,2,0,0,1,0,0
0,1,2,0,0,2,1,0,2,2,2,2,0,0,0,0,4
1,2,1,2,1,1,2,1,2,2,2,0,0,0,2,2,2
0,1,0,2,1,0,2,2,2,2,2,2,1,0,0,2,4
1,2,2,2,0,1,0,0,0,2,2,2,0,0,1,0,0
0,1,2,2,0,1,2,1,2,2,2,2,2,1,2,0,1
2,1,1,2,1,1,2,0,0,2,2,2,0,1,1,2,4
0,0,1,2,2,0,0,0,1,2,2,2,1,1,0,0,1
0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0
0,0,1,0,0,2,1,2,1,2,2,2,0,0,1,1,0
1,2,1,1,2,1,1,1,2,2,2,0,0,0,2,2,2
2,2,0,1,1,0,2,2,1,2,2,2,1,1,2,1,1
0,0,0,1,0,2,2,0,0,2,2,2,0,0,0,0,0
1,1,2,1,2,1,1,2,1,2,2,0,0,0,2,2,2
0,1,2,1,0,0,0,2,0,2,2,2,0,0,0,0,0
1,2,0,0,0,0,2,1,2,2,2,2,0,0,1,1,0
2,1,2,0,1,0,2,1,1,2,2,2,1,0,1,2,4
1,2,2,2,1,1,1,0,1,2,2,1,0,0,2,2,3
1,2,1,0,1,0,0,2,0,2,2,2,0,0,2,0,3
2,2,0,1,2,0,0,1,2,2,2,2,1,0,1,1,4
0,0,1,2,0,2,1,0,0,2,2,2,1,1,0,0,1
1,1,2,2,1,2,2,0,1,2,2,1,0,1,2,1,3
2,2,0,2,2,1,0,1,1,2,2,1,1,1,2,0,3
0,1,1,2,2,2,0,1,1,2,2,2,0,1,1,1,4
2,1,2,1,1,1,1,2,1,2,2,0,0,0,2,2,2
2,2,1,1,1,2,2,1,1,2,2,0,0,0,2,2,2
2,1,2,1,2,0,2,1,0,2,2,2,1,0,2,1,4
1,0,2,0,2,0,2,1,0,2,2,2,0,0,0,0,4
0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,0,0
2,1,1,2,0,0,0,0,2,2,2,2,2,0,0,1,1
0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0
1,0,1,2,0,2,2,0,0,2,2,2,1,1,1,0,1
1,2,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0
0,1,2,2,1,0,1,0,2,2,2,2,1,1,0,1,1
1,0,0,1,2,0,0,0,2,2,2,2,0,1,1,0,1
2,1,1,2,0,0,2,0,0,2,2,2,0,0,0,1,4
1,1,2,2,1,1,1,2,1,2,2,0,0,0,2,2,4
1,0,0,0,0,2,0,2,0,2,1,2,0,0,0,0,0
2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,2,1
1,2,1,1,1,2,2,1,2,2,2,0,0,0,2,2,2
2,2,1,0,1,2,1,0,2,2,2,1,0,0,2,2,3
0,0,2,0,1,2,1,2,2,2,2,2,0,0,1,2,4
0,2,0,0,0,2,0,1,0,2,2,2,0,0,0,0,0
1,1,2,2,1,1,1,1,2,2,2,0,0,0,2,2,2
1,0,0,0,0,2,0,2,1,2,2,2,0,1,0,0,1
1,0,2,2,0,0,2,1,0,2,2,2,1,0,1,0,1
0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0
0,2,2,0,1,0,0,0,0,2,1,2,1,0,0,0,1
0,1,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
1,0,1,2,2,1,2,0,2,2,2,2,1,1,2,1,1
2,1,2,1,0,2,2,1,0,2,2,2,2,1,2,0,1
1,2,1,2,1,1,2,1,2,2,2,0,0,0,2,2,2
0,1,1,1,1,2,1,0,2,2,2,2,1,1,1,1,4
2,1,2,0,0,1,0,2,1,2,2,2,0,0,1,1,0
1,0,2,2,0,1,0,2,1,2,2,2,0,1,0,1,1
1,1,1,2,1,0,1,1,2,2,2,1,1,0,2,2,3
2,1,2,0,1,1,2,0,2,2,2,1,1,1,2,0,3
2,0,0,1,1,2,0,0,0,2,2,2,0,0,0,1,0
0,0,1,1,0,1,2,2,0,2,2,2,1,0,1,0,3
2,1,0,0,1,0,1,0,2,2,2,2,0,0,2,0,3
0,1,0,0,2,1,2,2,2,2,2,2,1,1,2,0,4
1,0,2,0,0,2,1,2,1,2,2,2,0,2,1,1,1
1,2,1,1,1,2,2,1,2,2,2,0,0,0,2,2,2
0,2,0,0,0,1,2,0,0,2,2,2,0,0,0,0,0
0,1,0,2,0,1,0,0,2,2,2,2,0,0,0,0,0
2,2,1,1,2,1,0,0,2,2,2,2,1,0,1,2,4
1,1,2,0,1,2,2,1,1,2,2,1,0,0,2,2,3
2,2,2,1,0,0,0,2,1,2,2,2,1,0,0,1,4
2,0,0,0,0,0,1,2,0,2,1,2,0,0,0,0,0
1,1,0,0,0,2,1,0,2,2,2,2,1,0,0,0,3
2,1,2,2,0,2,1,1,1,2,2,1,1,1,2,0,3
1,2,2,0,1,2,0,0,2,2,2,2,0,0,1,2,4
2,1,2,0,0,2,0,2,1,2,2,2,0,0,2,0,0
0,1,0,0,0,0,2,2,2,2,2,2,0,0,0,0,4
0,1,0,1,0,2,2,0,0,2,2,2,0,0,0,0,0
1,2,2,2,1,1,1,1,2,2,2,0,0,0,2,2,2
1,2,1,1,2,1,2,1,2,2,2,0,0,0,2,2,2
1,1,1,1,2,1,0,2,0,2,2,1,0,0,2,2,0
2,0,1,2,1,0,0,1,0,2,2,2,0,0,1,0,3
0,2,0,2,2,0,1,2,1,2,2,2,1,0,0,2,4
1,0,0,0,1,1,2,2,0,2,2,2,0,0,1,0,3
0,2,0,1,1,1,2,0,2,2,2,2,1,0,0,0,3
0,2,1,0,0,0,1,0,2,2,2,2,0,1,0,0,1
2,1,2,0,0,0,2,0,1,2,2,2,2,0,1,0,1
0,0,2,1,0,0,0,2,0,2,1,2,0,0,0,0,0
1,1,2,1,2,0,0,2,2,2,2,2,2,1,2,1,1
2,2,2,1,0,0,0,1,0,2,2,2,0,0,0,0,4
1,1,2,1,2,1,1,2,1,2,2,0,0,0,2,2,2
1,2,2,1,2,2,1,0,1,2,2,1,1,1,2,1,3
0,0,0,0,0,2,0,1,0,1,1,2,0,0,0,0,0
1,2,1,1,0,1,1,2,1,2,2,1,1,1,2,0,3
1,0,2,1,0,1,2,2,2,2,2,2,1,1,1,1,4
2,0,0,1,2,2,1,1,1,2,2,1,0,0,2,2,0
1,2,1,0,2,2,0,0,0,2,2,2,2,0,0,1,1
2,1,0,1,0,2,2,0,0,2,2,2,0,0,1,0,0
2,1,0,0,1,2,2,1,2,2,2,1,1,0,2,1,3
1,1,1,2,2,0,1,1,1,2,2,1,1,1,2,1,3
1,1,1,0,2,2,1,1,2,2,2,1,1,0,2,1,3
2,0,2,2,0,0,0,1,0,2,2,2,1,0,1,0,3
2,2,1,0,0,0,0,2,0,2,2,2,0,0,1,0,3
0,1,0,1,0,2,0,2,2,2,2,2,2,0,0,0,1
0,2,2,1,1,0,1,2,2,2,2,1,1,1,2,1,3
0,0,2,1,0,2,1,1,0,2,2,2,1,0,0,0,3
1,0,2,0,2,2,0,1,0,2,2,2,2,0,0,0,1
2,1,2,1,0,1,2,1,0,2,2,2,1,1,1,0,4
0,1,0,0,0,2,1,0,2,2,2,2,1,0,0,0,1
2,0,1,0,0,2,0,0,0,2,1,2,0,0,0,0,0
2,2,2,1,0,1,1,0,2,2,2,2,1,1,1,1,4
2,1,1,1,2,2,2,1,1,2,2,0,0,0,2,2,2
1,1,2,2,2,1,1,2,1,2,2,0,0,0,2,2,2
2,0,1,2,1,1,1,2,1,2,2,1,0,0,2,2,3
0,0,1,2,0,0,2,2,0,2,2,2,1,0,1,0,3
1,2,1,1,2,1,1,1,2,2,2,0,0,0,2,2,2
2,1,2,2,1,1,1,2,1,2,2,0,0,0,2,2,2
2,0,0,1,0,1,2,1,2,2,2,2,1,1,2,0,1
1,2,1,1,1,2,2,1,1,2,2,0,0,0,2,2,2
1,2,2,0,1,1,2,2,1,2,2,1,0,1,2,1,3
2,0,0,0,0,0,2,1,0,2,1,2,1,0,0,0,1
0,2,0,1,1,1,0,2,2,2,2,2,1,0,1,0,3
1,1,2,0,2,2,1,2,0,2,2,2,2,1,2,1,1
2,2,1,2,1,1,2,1,2,2,2,0,0,0,2,2,4
2,0,0,1,2,1,2,2,1,2,2,2,2,1,2,1,1
1,1,0,0,2,2,1,2,2,2,2,1,1,1,2,0,3
2,0,1,0,2,0,0,1,2,2,2,2,0,0,0,0,4
2,1,2,2,1,1,1,2,1,2,2,0,0,0,2,2,2
1,1,2,2,2,1,1,2,1,2,2,0,0,0,2,2,2
0,0,2,2,2,1,1,0,0,2,2,2,0,0,2,0,0
0,1,0,0,2,1,2,2,0,2,2,2,2,0,1,0,1
1,0,1,1,0,1,2,1,2,2,2,2,1,0,1,1,4
1,1,1,2,1,2,1,1,1,2,2,0,0,0,2,2,2
0,1,2,2,0,1,2,2,1,2,2,2,2,0,1,1,1
1,1,0,1,2,2,1,0,2,2,2,2,1,0,1,1,4
2,0,0,1,0,2,2,1,1,2,2,2,0,0,1,1,0
1,0,0,1,2,0,1,2,2,2,2,2,1,0,2,0,3
2,1,2,1,2,1,1,2,1,2,2,0,0,0,2,2,2
1,2,1,1,1,1,2,2,2,2,2,0,0,0,2,2,4
1,0,2,1,1,1,1,0,0,2,2,2,1,0,2,0,3
0,1,2,0,1,2,1,2,2,2,2,2,0,0,1,2,4
1,1,2,2,2,1,1,1,1,2,2,0,0,0,2,2,2
2,2,1,1,1,2,2,1,1,2,2,0,0,0,2,2,2
2,0,1,0,1,0,0,1,2,2,2,2,0,0,2,0,3
2,0,1,0,2,0,1,2,1,2,2,2,1,1,1,2,1
1,0,1,2,2,0,2,2,1,2,2,1,1,1,2,1,3
2,0,0,2,0,1,2,0,0,2,2,2,0,0,0,0,4
2,2,1,1,1,2,2,1,2,2,2,0,0,0,2,2,2
0,1,2,2,0,1,0,1,2,2,2,2,0,0,2,0,0
0,2,1,2,0,1,0,0,2,2,2,2,0,0,0,1,0
2,0,1,1,0,2,2,0,0,2,2,2,0,0,1,0,0
2,1,0,2,2,0,0,1,0,2,2,2,2,0,0,1,1
0,0,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0
2,2,1,0,1,2,1,2,0,2,2,1,0,0,2,2,3
2,0,0,2,0,1,2,0,0,2,2,2,0,0,0,0,4
0,0,1,1,1,1,0,2,1,2,2,2,1,0,1,0,3
0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0
1,0,2,0,2,1,2,1,1,2,2,2,1,0,1,2,4
1,0,2,0,1,1,0,2,2,2,2,2,1,1,1,1,1
1,2,1,1,1,2,2,1,2,2,2,0,0,0,2,2,2
0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,2,4
0,0,1,0,2,2,0,2,1,2,2,2,2,0,0,1,1
2,1,1,2,1,0,0,2,2,2,2,2,2,1,1,2,1
2,0,1,1,2,1,1,1,1,2,2,1,1,0,2,1,3
1,1,0,2,2,2,1,0,2,2,2,2,1,1,1,1,4
2,2,2,1,0,1,2,0,0,2,2,2,1,1,1,0,4
0,0,2,0,2,2,1,1,0,2,2,2,2,1,1,0,1
1,2,2,2,0,1,2,1,0,2,2,2,1,0,2,0,1
1,2,2,0,0,1,0,0,2,2,2,2,0,0,2,0,0
0,0,0,2,1,1,0,0,2,2,2,2,0,0,0,1,0
1,2,1,1,1,1,2,1,2,2,2,0,0,0,2,2,2
1,2,0,0,2,0,0,1,0,2,2,2,0,0,1,0,0
2,1,2,1,1,1,1,2,1,2,2,0,0,0,2,2,2
2,1,1,1,1,2,1,2,1,2,2,0,0,0,2,2,2
2,1,1,1,2,2,1,1,1,2,2,0,0,0,2,2,2
2,1,2,0,0,0,0,0,0,2,1,2,0,0,1,0,0
2,0,0,2,2,1,0,1,2,2,2,2,0,0,1,1,4
0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0
1,1,0,0,1,1,2,2,2,2,2,2,1,1,1,0,4
1,0,1,0,0,0,2,2,2,2,2,2,0,1,0,0,4
1,0,0,2,1,2,1,0,0,2,2,2,0,0,2,0,3
1,2,1,1,0,2,2,1,2,2,2,1,0,0,2,2,0
2,2,1,0,0,2,1,2,1,2,2,2,1,1,1,2,1
2,1,1,2,1,2,0,1,2,2,2,1,1,1,2,1,3
0,0,1,2,1,2,0,0,1,2,2,2,0,0,2,0,3
0,1,1,1,2,1,1,1,0,2,2,2,0,0,2,0,0
0,1,2,2,0,0,1,2,0,2,2,2,0,0,0,2,0
2,0,2,2,1,2,0,1,1,2,2,1,1,1,2,1,3
1,0,0,1,2,0,2,2,2,2,2,2,1,1,2,1,4
1,2,0,1,2,2,0,2,1,2,2,2,0,1,1,1,4
1,2,1,2,2,1,1,1,2,2,2,0,0,0,2,2,2
2,1,0,2,1,1,2,1,0,2,2,2,1,0,0,2,4
1,1,2,0,2,0,1,1,2,2,2,2,1,0,2,2,4
2,1,2,1,1,2,1,2,1,2,2,0,0,0,2,2,2
1,1,2,2,1,1,1,1,2,2,2,0,0,0,2,2,2
0,2,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0
1,1,2,2,1,1,1,2,1,2,2,0,0,0,2,2,2
1,1,2,2,1,1,1,2,2,2,2,0,0,0,2,2,2
1,1,0,2,0,1,2,1,2,2,2,2,0,1,1,0,4
1,2,0,1,0,2,1,0,2,2,2,2,1,0,0,0,3
2,2,1,1,1,2,2,1,1,2,2,0,0,0,2,2,2
0,0,2,0,2,0,1,0,0,2,2,2,0,0,1,0,0
1,0,0,2,0,1,0,0,2,2,2,2,0,0,0,0,0
0,0,2,1,1,2,2,1,2,2,2,2,0,1,2,1,4
0,2,1,1,1,2,2,1,1,2,2,1,0,0,2,2,0
2,1,2,1,1,0,2,0,0,2,2,2,0,2,2,0,1
0,0,2,0,2,2,1,0,1,2,2,2,1,1,2,0,1
2,1,1,0,1,2,1,2,1,2,2,1,0,0,2,2,3
1,2,0,2,0,2,0,1,0,2,2,2,1,0,0,0,1
1,0,1,2,1,2,2,2,0,2,2,1,0,1,2,2,3
0,2,0,0,2,1,1,0,1,2,2,2,1,0,1,0,3
1,2,1,2,1,1,2,1,2,2,2,0,0,0,2,2,2
1,2,1,1,2,1,1,1,2,2,2,0,0,0,2,2,2
1,1,1,2,2,0,1,1,1,2,2,1,1,0,2,2,3
2,1,2,1,1,2,1,2,1,2,2,0,0,0,2,2,2
0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0
0,1,0,1,2,2,0,1,2,2,2,2,2,0,1,1,1
1,2,1,1,1,1,1,2,1,2,2,0,0,0,2,2,2
0,2,2,1,2,0,1,1,2,2,2,2,2,1,2,1,1
1,2,1,1,2,1,1,1,2,2,2,0,0,0,2,2,2
0,2,1,0,0,2,1,1,0,2,2,2,0,0,1,0,3
2,2,2,1,1,1,1,2,1,2,2,0,0,0,2,2,4
2,1,2,0,2,1,2,1,0,2,2,2,2,0,1,1,4
2,0,0,1,0,1,1,2,2,2,2,2,1,1,1,1,1
2,1,1,1,2,2,1,2,1,2,2,0,0,0,2,2,2
0,2,0,2,0,0,0,0,1,2,1,2,0,0,0,0,0
0,0,2,1,2,1,2,1,2,2,2,2,1,0,2,1,4
1,2,1,0,1,0,2,2,2,2,2,2,0,0,1,2,4
0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0
1,2,2,0,2,0,2,1,0,2,2,2,0,0,2,0,4
2,0,0,1,1,1,2,0,2,2,2,2,1,0,2,0,3
0,1,2,1,0,2,0,0,2,2,2,2,0,0,0,0,4
2,2,0,1,2,2,0,1,1,2,2,2,1,1,2,0,1
1,2,1,1,1,2,2,1,2,2,2,0,0,0,2,2,2
2,2,1,2,0,0,2,1,1,2,2,2,0,1,1,1,4
1,0,2,2,0,0,1,1,2,2,2,2,1,0,0,2,1
2,1,2,2,1,1,1,2,1,2,2,0,0,0,2,2,2
1,1,2,2,2,1,1,2,1,2,2,0,0,0,2,2,2
1,1,0,1,0,2,0,2,0,2,2,2,1,0,0,0,3
0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,0,0
0,1,0,2,0,2,0,0,2,2,2,2,1,0,1,0,3
1,1,2,2,1,1,1,1,2,2,2,0,0,0,2,2,2
0,2,0,2,1,0,0,1,2,2,2,2,0,0,0,1,0
0,0,0,2,0,0,0,1,2,2,2,2,0,0,0,0,0
2,2,0,2,0,1,2,1,1,2,2,2,1,1,0,1,4
1,2,2,2,2,0,1,1,1,2,2,1,1,0,2,2,3
0,2,2,1,2,2,1,1,1,2,2,1,1,1,2,0,3
1,1,2,2,0,0,1,2,0,2,2,2,0,0,0,2,0
1,2,1,1,2,1,1,1,2,2,2,0,0,0,2,2,2
2,2,1,1,1,2,1,2,1,2,2,0,0,0,2,2,4
0,1,1,2,2,2,0,2,1,2,2,2,0,1,1,1,4
1,1,1,2,2,1,0,2,1,2,2,1,1,0,2,1,3
2,1,2,1,1,1,1,2,1,2,2,0,0,0,2,2,2
0,2,0,2,0,0,1,0,0,2,1,2,0,0,0,0,0
1,1,2,2,2,1,1,1,2,2,2,0,0,0,2,2,2
1,1,1,0,1,2,2,1,2,2,2,1,1,0,2,1,3
1,2,1,0,1,2,1,2,1,2,2,1,0,0,2,2,3
2,1,0,2,0,0,1,0,2,2,2,2,1,0,1,0,1
0,0,0,2,1,0,0,0,2,2,1,2,0,0,0,0,0
1,2,1,1,2,1,2,1,1,2,2,0,0,0,2,2,2
2,0,1,0,2,2,1,0,2,2,2,2,1,0,1,2,4
0,0,0,1,0,2,2,0,1,2,2,2,0,0,0,0,0
2,0,1,0,2,2,1,0,2,2,2,2,1,0,1,2,4
1,0,2,2,1,2,0,1,1,2,2,2,0,1,1,1,4
0,1,0,1,0,2,2,2,1,2,2,2,0,0,1,0,0
2,2,1,2,1,2,2,1,1,2,2,0,0,0,2,2,4
0,2,2,1,1,2,0,1,2,2,2,2,1,0,0,2,4
0,1,0,0,2,0,1,2,0,2,2,2,0,0,1,0,0
2,2,0,2,1,1,0,1,1,2,2,1,1,1,2,2,3
1,2,2,1,1,1,2,0,1,2,2,1,0,0,2,2,3
2,0,0,0,1,2,0,1,0,2,2,2,0,1,0,0,1
2,2,0,2,1,1,2,0,1,2,2,2,1,1,0,2,4
1,2,1,1,1,2,1,0,2,2,2,1,0,0,2,2,3
0,2,0,2,1,2,1,1,1,2,2,1,0,0,2,2,3
0,0,0,2,0,0,0,0,2,2,1,2,0,0,0,0,0
1,2,1,2,1,1,1,1,2,2,2,0,0,0,2,2,2
2,0,2,1,2,0,1,2,1,2,2,2,2,0,2,2,1
0,1,2,0,0,0,0,2,0,2,1,2,0,0,0,0,0
2,1,0,2,0,2,2,1,0,2,2,2,1,1,0,1,4
1,2,1,1,1,2,2,1,2,2,2,0,0,0,2,2,2
1,0,2,1,0,2,2,0,2,2,2,2,1,0,0,1,4
1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1,4
1,2,0,2,1,0,0,0,0,2,2,2,0,1,0,0,1
0,1,0,0,0,0,2,2,1,2,2,2,0,0,1,0,0
0,2,1,1,0,2,1,2,2,2,2,1,0,1,2,1,3
0,2,1,0,0,1,0,2,0,2,2,2,1,1,0,0,1
1,2,2,0,0,0,1,2,0,2,2,2,1,1,1,0,1
1,2,1,1,2,1,2,1,2,2,2,0,0,0,2,2,2
1,2,1,2,1,1,1,1,2,2,2,0,0,0,2,2,2
1,2,1,1,2,1,2,2,2,2,2,0,0,0,2,2,4
2,0,1,1,2,2,2,0,1,2,2,2,0,0,2,1,0
2,1,2,1,1,2,1,2,1,2,2,0,0,0,2,2,2
0,2,0,1,2,1,2,1,2,2,2,2,2,0,2,1,1
0,0,2,0,0,0,1,2,1,2,2,2,0,0,0,1,0
1,0,2,2,2,0,0,0,1,2,2,2,2,0,0,1,1
2,1,2,0,0,1,2,1,2,2,2,2,2,1,2,0,1
1,1,0,1,2,2,0,2,2,2,2,1,1,1,2,0,3
1,2,1,1,2,1,1,0,1,2,2,1,1,1,2,1,3
0,2,0,1,1,2,1,2,2,2,2,2,1,2,2,1,1
0,2,0,0,1,0,2,1,2,2,2,2,0,0,1,1,0
1,1,2,1,2,1,1,2,1,2,2,0,0,0,2,2,2
1,2,1,2,1,1,2,1,2,2,2,0,0,0,2,2,2
1,2,2,1,2,2,0,0,1,2,2,2,2,1,2,1,1
1,2,1,1,2,1,2,1,1,2,2,0,0,0,2,2,2
2,1,2,0,0,2,1,1,2,2,2,2,1,1,1,1,4
0,2,0,0,1,1,1,2,0,2,2,2,0,0,1,0,3
1,1,0,2,0,1,1,1,0,2,2,2,0,0,1,0,0
1,0,2,2,2,1,1,0,0,2,2,2,0,0,2,1,0
1,1,2,1,1,0,2,1,1,2,2,1,0,1,2,0,3
1,0,1,0,0,2,1,2,0,2,2,2,0,0,0,0,3
1,0,0,0,2,2,2,0,1,2,2,2,2,0,0,1,1
0,1,2,0,0,2,0,0,2,2,2,2,0,0,0,0,4
2,0,0,2,0,1,1,2,0,2,2,2,0,0,1,0,0
1,2,2,1,2,1,2,1,1,2,2,0,0,0,2,2,4
0,2,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0
2,0,2,0,0,2,1,1,1,2,2,2,1,0,1,0,3
